c_id	text_x	transcript	text_y
334093	我从没去过欧洲。	Wo3 cong2 mei2 qu4 guo5 Ou1zhou1.	I've never been to Europe.
334097	我想知道这句话的意思。	Wo3 xiang3 zhi1dao4 zhe4 ju4 hua4 de5 yi4si5.	I wonder what this phrase means.
334099	她肯定超过80岁了。	Ta1 ken3ding4 chao1guo4 ba1 shi2 sui4 le5.	She must be over eighty.
334102	水结冰后成为固体。	Shui3 jie2bing1 hou4 cheng2wei2 gu4ti3.	Water becomes solid when it freezes.
334104	我叔叔给了我一份礼物。	Wo3 shu1shu5 gei3 le5 wo3 yi1 fen4 li3wu4.	My uncle gave me a present.
334117	你租房子了吗？	Ni3 zu1 fang2zi5 le5 ma5?	Did you rent an apartment?
334118	你爸爸很高。	Ni3 ba4ba5 hen3 gao1.	Your father is tall.
334120	她对我来说是一个完全陌生的人。	Ta1 dui4wo3lai2shuo1 shi4 yi1 ge4 wan2quan2 mo4sheng1 de5 ren2.	She's a complete stranger to me.
334121	当一个陌生人来和玛丽说话时，她不知道该说什么了。	Dang1 yi1 ge4 mo4sheng1ren2 lai2 he2 Ma3li4 shuo1hua4 shi2, ta1 bu4 zhi1dao4 gai1 shuo1 shen2me5 le5.	When Mary was spoken to by a stranger, she was at a loss for words.
334122	谁是你最喜爱的电视明星？	Shei2 shi4 ni3 zui4 xi3'ai4 de5 dian4shi4 ming2xing1?	Who is your favourite TV star?
334123	他收起了他的玩具。	Ta1 shou1 qi3 le5 ta1 de5 wan2ju4.	He gathered his toys together.
334124	多美好的家庭啊！	Duo1 mei3hao3 de5 jia1ting2 a1!	What a wonderful family!
334125	摧毁这个寺庙。	Cui1hui3 zhe4ge5 si4miao4.	Destroy this temple.
334126	那女孩的头发上绑了一根黄丝带。	Na4 nv3hai2 de5 tou2fa5 shang4 bang3 le5 yi1 gen1 huang2 si1dai4.	The girl wore a yellow ribbon in her hair.
334128	国家不同，习俗各异。	Guo2jia1 bu4tong2, xi2su2 ge4 yi4.	Social customs vary from country to country.
334129	他着凉了。	Ta1 zhao2liang2 le5.	He caught a cold.
334130	英国首都伦敦在泰晤士河畔。	Ying1guo2 shou3du1 Lun2dun1 zai4 Tai4wu4shi4 He2 pan4.	London, the capital of England, is on the Thames.
334136	我想知道她去哪儿了。	Wo3 xiang3 zhi1dao4 ta1 qu4 na3r5 le5.	I want to know where she went.
334137	已经是11点了。	Yi3jing1 shi4 shi2 yi1 dian3 le5.	It is already eleven.
334138	我累得不能再累了。	Wo3 lei4 de5 bu4 neng2 zai4 lei4 le5.	I'm as tired as tired can be.
334139	我被蜜蜂蛰了一下。	Wo3 bei4 mi4feng1 zhe1 le5 yi1xia4.	I got a bee sting.
334140	没有什么和和平一样重要。	Mei2you3 shen2me5 he2 he2ping2 yi1yang4 zhong4yao4.	Nothing is as important as peace.
334141	不要忘记吸烟对你的健康有害。	Bu4 yao4 wang4ji4 xi1yan1 dui4 ni3 de5 jian4kang1 you3hai4.	Don't forget smoking is bad for your health.
334142	翻译几页英文花了我2个多小时。	Fan1yi4 ji3 ye4 Ying1wen2 hua1 le5 wo3 liang3 ge4 duo1 xiao3shi2.	It took me more than two hours to translate a few pages of English.
334146	他跟你说什么，你就做什么。	Ta1 gen1 ni3 shuo1 shen2me5, ni3 jiu4 zuo4 shen2me5.	Do whatever he tells you.
334149	我们今晚出去吃饭，你说怎么样？	Wo3men5 jin1wan3 chu1qu4 chi1fan4, ni3 shuo1 zen3me5yang4?	What do you say to dining out tonight?
334150	“一只猫？”老先生问。	Yi1 zhi1 mao1? lao3 xian1sheng5 wen4.	A cat? asked the old man.
334152	他们每天必须工作8小时。	Ta1men5 mei3tian1 bi4xu1 gong1zuo4 ba1 xiao3shi2.	They must work 8 hours a day.
334153	我8年前就结婚了。	Wo3 ba1 nian2 qian2 jiu4 jie2hun1 le5.	I married eight years ago.
334154	他最多能拿到第三名。	Ta1 zui4 duo1 neng2 na2 dao4 di4 san1 ming2.	At best he may take third place.
334156	让我知道我是否需要改变。	Rang4 wo3 zhi1dao4 wo3 shi4fou3 xu1yao4 gai3bian4.	Let me know if I need to change.
334157	没有爱情的生活毫无意义。	Mei2you3 ai4qing2 de5 sheng1huo2 hao2wu2 yi4yi4.	Life without love is just totally pointless.
334159	没有什么是不劳而获的。	Mei2you3 shen2me5 shi4 bu4lao2'er2huo4 de5.	Nothing is achieved without effort.
334160	没有你我无法做到，谢谢。	Mei2you3 ni3 wo3 wu2fa3 zuo4dao4, xie4xie5.	I couldn't have done it without you. Thank you.
334162	我想知道这需要用多久时间。	Wo3 xiang3 zhi1dao4 zhe4 xu1yao4 yong4 duo1jiu3 shi2jian1.	I want to know how long it'll take.
334165	想像力影响着我们生活的各个方面。	Xiang3xiang4li4 ying3xiang3 zhe5 wo3men5 sheng1huo2 de5 ge4ge4 fang1mian4.	Imagination affects every aspect of our lives.
334169	要我解释给你听是不可能的。	Yao4 wo3 jie3shi4 gei3 ni3 ting1 shi4 bu4 ke3neng2 de5.	It's impossible for me to explain it to you.
334170	很难在2、3年内掌握法语。	Hen3 nan2 zai4 liang3, san1 nian2 nei4 zhang3wo4 Fa3yu3.	It's quite difficult to master French in 2 or 3 years.
334171	“你感觉怎么样？”他问。	Ni3 gan3jue2 zen3me5yang4? ta1 wen4.	How do you feel? he asked.
334174	据说《哈姆雷特》是写出来的最有意思的剧本。	Ju4shuo1 《 Ha1mu3lei2te4 》 shi4 xie3 chu1lai2 de5 zui4 you3 yi4si5 de5 ju4ben3.	"It is said that ""Hamlet"" is the most interesting play ever written."
334179	抱歉，请允许我指出上文中的三个错误。	Bao4qian4, qing3 yun3xu3 wo3 zhi3chu1 shang4wen2 zhong1 de5 san1 ge4 cuo4wu4.	Excuse me; allow me to point out three errors in the above article.
334181	去火车站要多久？	Qu4 huo3che1zhan4 yao4 duo1jiu3?	How long does it take to get to the station?
334182	看你并不感到惊讶，你肯定已经知道了。	Kan4 ni3 bing4 bu4 gan3dao4 jing1ya4, ni3 ken3ding4 yi3jing1 zhi1dao4 le5.	You're not even fazed. You must have known all along!
334183	贫穷的不是拥有太少的人，而是想要太多的人。	Pin2qiong2 de5 bu4 shi4 yong1you3 tai4 shao3 de5 ren2, er2shi4 xiang3yao4 tai4 duo1 de5 ren2.	Poor is not the one who has too little, but the one who wants too much.
334185	这看上去像个蛋。	Zhe4 kan4shang5qu5 xiang4 ge5 dan4.	It looks like an egg.
334187	今天天气很好，和明天一样。	Jin1tian1 tian1qi4 hen3 hao3, he2 ming2tian1 yi1yang4.	The weather today is great, as it will be tomorrow.
334188	她喜欢网球并成为了一个网球教练。	Ta1 xi3huan5 wang3qiu2 bing4 cheng2wei2 le5 yi1 ge4 wang3qiu2 jiao4lian4.	She liked tennis and became a tennis coach.
334192	太郎有很强的责任感。	Tai4lang2 you3 hen3 qiang2 de5 ze2ren4gan3.	Taro has a strong sense of responsibility.
334195	我想知道谁来了。	Wo3 xiang3 zhi1dao4 shei2 lai2 le5.	I wonder who has come.
334198	我想和一个像她那样的女孩结婚。	Wo3 xiang3 he2 yi1 ge4 xiang4 ta1 nei4yang4 de5 nv3hai2 jie2hun1.	I want to marry a girl like her.
334199	这个科幻故事似乎很有趣。你看完的时候能不能借给我？	Zhe4ge5 ke1huan4 gu4shi5 si4hu1 hen3 you3qu4. Ni3 kan4 wan2 de5 shi2hou5 neng2 bu4 neng2 jie4 gei3 wo3?	This science fiction story seems interesting. Will you lend it to me when you have finished reading it?
334200	很抱歉，我们不能接受你的要求。	Hen3 bao4qian4, wo3men5 bu4 neng2 jie1shou4 ni3 de5 yao1qiu2.	We are sorry we are unable to accept your request.
334201	我们在湖里游了泳。	Wo3men5 zai4 Hu2li3 you2 le5 yong3.	We swam in the lake.
334202	从窗户可以看见高楼。	Cong2 chuang1hu5 ke3yi3 kan4jian4 gao1lou2.	The high building can be seen from the window.
334204	让我们保持联络。	Rang4 wo3men5 bao3chi2 lian2luo4.	Let's keep in touch.
334206	英格兰为她的诗人感到自豪。	Ying1ge2lan2 wei4 ta1 de5 shi1ren2 gan3dao4 zi4hao2.	England is proud of her poets.
334207	哦，这是什么？	O4, zhe4 shi4 shen2me5?	Oh, what is this?
334208	许多房屋被洪水冲走了。	Xu3duo1 fang2wu1 bei4 hong2shui3 chong1zou3 le5.	A lot of houses were washed away by the flood.
334209	他不是歌手，但是个演员。	Ta1 bu4 shi4 ge1shou3, dan4shi4 ge5 yan3yuan2.	He is not a singer, but an actor.
334210	8点那班车今天早到了。	Ba1 dian3 nei4 ban1 che1 jin1tian1 zao3 dao4 le5.	The eight o'clock bus was early today.
334211	你喜欢棒球到什么程度？	Ni3 xi3huan5 bang4qiu2 dao4 shen2me5 cheng2du4?	To what degree are you interested in baseball?
334212	她每天都打网球。	Ta1 mei3tian1 dou1 da3 wang3qiu2.	She plays tennis every day.
334213	那是一见钟情。	Na4 shi4 yi1jian4zhong1qing2.	It was love at first sight.
334214	不要把门开着。	Bu4 yao4 ba3 men2 kai1 zhe5.	Don't leave the door open.
334228	我爸爸年轻的时候一定很英俊。	Wo3 ba4ba5 nian2qing1 de5 shi2hou5 yi1ding4 hen3 ying1jun4.	My father must have been handsome in his youth.
334231	我爸爸退休了，以便为更年轻的人让路。	Wo3 ba4ba5 tui4xiu1 le5, yi3bian4 wei4 geng4 nian2qing1 de5 ren2 rang4lu4.	My father retired to make way for younger people.
334233	父亲正忙着写信。	Fu4qin5 zheng4 mang2 zhe5 xie3xin4.	Father is busy writing letters.
334234	自从手术后，我父亲一直处于良好的状态。	Zi4cong2 shou3shu4 hou4, wo3 fu4qin1 yi1zhi2 chu3yu2 liang2hao3 de5 zhuang4tai4.	My father has been in good shape since his operation.
334235	父亲将会接受手术。	Fu4qin5 jiang1 hui4 jie1shou4 shou3shu4.	Father is going to undergo an operation.
334236	我爸爸既不喝酒也不抽烟。	Wo3 ba4ba5 ji4 bu4 he1 jiu3 ye3 bu4 chou1 yan1.	My father neither drinks nor smokes.
334237	父亲戒酒了。	Fu4qin1 jie4jiu3 le5.	Father stopped drinking.
334238	我爸爸会在这周末回家。	Wo3 ba4ba5 hui4 zai4 zhe4 zhou1mo4 hui2jia1.	My father will come home at the end of this week.
334239	我父亲是一名外科专家。	Wo3 fu4qin5 shi4 yi1 ming2 wai4ke1 zhuan1jia1.	My father is an expert surgeon.
334240	爸爸出去了，但妈妈在家。	Ba4ba5 chu1qu4 le5, dan4 ma1ma5 zai4 jia1.	Father is out, but Mother is at home.
334242	我父亲逐渐好转了。	Wo3 fu4qin5 zhu2jian4 hao3zhuan3 le5.	My father is getting better by degrees.
334243	我爸爸经常去美国出差。	Wo3 ba4ba5 jing1chang2 qu4 Mei3guo2 chu1chai1.	My father often goes to America on business.
334247	我不会想到有一天我会在维基百科查找“伟哥”。	"Wo3 bu4 hui4 xiang3dao4 you3 yi1 tian1 wo3 hui4 zai4 Wei2ji1 Bai3ke1 cha2zhao3 ""Wei3ge1 ""."	"I wouldn't have thought I would someday look up ""Viagra"" in Wikipedia."
334250	不管问了什么，她都能回答。	Bu4 guan3 wen4 le5 shen2me5, ta1 dou1 neng2 hui2da2.	She was able to answer whatever was asked.
334251	你毕竟是对的。	Ni3 bi4jing4 shi4 dui4 de5.	After all, you're right.
334252	如果可能的话，这周末。	Ru2guo3 ke3neng2 de5hua4, zhe4 zhou1mo4.	If possible, this weekend.
334254	玛丽不穷，相反，她相当富裕。	Ma3li4 bu4 qiong2, xiang1fan3, ta1 xiang1dang1 fu4yu4.	Mary is not poor. On the contrary, she is quite rich.
334255	虽然他很有钱，但他不幸福。	Sui1ran2 ta1 hen3 you3 qian2, dan4 ta1 bu4 xing4fu2.	Though he is wealthy he is not happy.
334256	你早餐吃什么？	Ni3 zao3can1 chi1 shen2me5?	What do you have for breakfast?
334257	美国与加拿大相邻。	Mei3guo2 yu3 Jia1na2da4 xiang1lin2.	The United States borders Canada.
334258	火警警报响了。	Huo3jing3 jing3bao4 xiang3 le5.	The fire alarm sounded.
334259	她将来会是一个有名的艺术家。	Ta1 jiang1lai2 hui4 shi4 yi1 ge4 you3ming2 de5 yi4shu4jia1.	She will be a famous artist in the future.
334260	他考试拿了满分是真的。	Ta1 kao3shi4 na2 le5 man3fen1 shi4 zhen1de5.	It is true that he got full marks on the test.
334261	莎士比亚的麦克白是一部悲剧。	Sha1shi4bi3ya4 de5 Mai4ke4bai2 shi4 yi1 bu4 bei1ju4.	"Shakespeare's ""Macbeth"" is a tragedy."
334262	爷爷买给我的！	Ye2ye5 mai3 gei3 wo3 de5!	Grandpa bought it for me!
334263	我们保持了沉默。	Wo3men5 bao3chi2 le5 chen2mo4.	We kept quiet.
334264	我的月经没来。	Wo3 de5 yue4jing1 mei2 lai2.	My period hasn't come.
334266	我们看见孩子上了车。	Wo3men5 kan4jian4 hai2zi5 shang4 le5 che1.	We saw the child get on the bus.
334267	恐怕就这点上，我和你持不同意见。	Kong3pa4 jiu4 zhe4 dian3 shang4, wo3 he2 ni3 chi2 bu4tong2 yi4jian4.	I'm afraid that I differ with you on this point.
334274	除了英语，这个学校的所有学生必须多学一门外语。	Chu2le5 Ying1yu3, zhe4ge5 xue2xiao4 de5 suo3you3 xue2sheng5 bi4xu1 duo1 xue2 yi1 men2 wai4yu3.	Any student of this school must learn one more foreign language besides English.
334275	她母亲将继续工作。	Ta1 mu3qin1 jiang1 ji4xu4 gong1zuo4.	Her mother will continue to work.
334276	你的在那儿呢。	Ni3 de5 zai4 na4r5 ne5.	Yours is over there.
334277	走吧。	Zou3 ba5.	Let's go!
334278	医生告诉她要静养。	Yi1sheng1 gao4su5 ta1 yao4 jing4yang3.	The doctor told her that she should take a rest.
334279	我今天感觉好多了。	Wo3 jin1tian1 gan3jue2 hao3 duo1 le5.	I'm feeling much better today.
334280	他曾经被授予金牌。	Ta1 ceng2jing1 bei4 shou4yu3 jin1pai2.	He's been awarded a gold medal once.
334281	她还没听到这个消息。	Ta1 hai2 mei2 ting1 dao4 zhe4ge5 xiao1xi5.	She's not yet heard the news.
334282	他的房间乱七八糟。	Ta1 de5 fang2jian1 luan4qi1ba1zao1.	His room was in disorder.
334283	他的容貌改变了许多。	Ta1 de5 rong2mao4 gai3bian4 le5 xu3duo1.	He's changed a lot in his looks.
334284	她说了她很幸福。	Ta1 shuo1 le5 ta1 hen3 xing4fu2.	She said that she was happy.
334285	我们必须去学校了。	Wo3men5 bi4xu1 qu4 xue2xiao4 le5.	We must go to school.
334297	我怀疑他是否会来。	Wo3 huai2yi2 ta1 shi4fou3 hui4 lai2.	I am doubtful whether he will come.
334298	很快，城市就被士兵占领了。	Hen3 kuai4, cheng2shi4 jiu4 bei4 shi4bing1 zhan4ling3 le5.	The city was soon occupied by the soldiers.
334299	如果你不按照安全手续来的话，你可能会受伤的。	Ru2guo3 ni3 bu4 an4zhao4 an1quan2 shou3xu4 lai2 de5hua4, ni3 ke3neng2 hui4 shou4shang1 de5.	You may injure yourself if you don't follow safety procedures.
334302	我正在大学里读经济。	Wo3 zheng4zai4 da4xue2 li3 du2 jing1ji4.	I'm studying economics at university.
334317	她手里拿着一朵玫瑰。	Ta1 shou3 li3 na2 zhe5 yi1 duo3 mei2gui5.	She has a rose in her hand.
334318	我的嘴裂开了。	Wo3 de5 zui3 lie4kai1 le5.	I have chapped lips.
334319	有什么事是我该做的吗？	You3 shen2me5 shi4 shi4 wo3 gai1 zuo4 de5 ma5?	Is there anything I must do?
334320	消息一点一点地传开了。	Xiao1xi5 yi1dian3yi1dian3 de5 chuan2kai1 le5.	The news spread little by little.
334321	你犯了个错误。	Ni3 fan4 le5 ge5 cuo4wu4.	You made an error.
334322	我怕地震。	Wo3 pa4 di4zhen4.	I'm afraid of earthquakes.
334323	他们好不容易才回答了他们老师的问题。	Ta1men5 hao3 bu4 rong2yi4 cai2 hui2da2 le5 ta1men5 lao3shi1 de5 wen4ti2.	They answered their teacher's question with difficulty.
334324	演讲者不熟悉他的主题，说得又不好，总之，他很糟糕。	Yan3jiang3zhe3 bu4 shu2xi1 ta1 de5 zhu3ti2, shuo1 de5 you4 bu4 hao3, zong3zhi1, ta1 hen3 zao1gao1.	The speaker didn't know his subject, nor did he speak well; in short, he was disappointing.
334325	乘飞机去该岛，将花费你100美元。	Cheng2 fei1ji1 qu4 gai1 dao3, jiang1 hua1fei4 ni3 yi1 bai3 Mei3yuan2.	It will cost you $100 to fly to the island.
334326	我会安排一下，叫个人去你家接你。	Wo3 hui4 an1pai2 yi1xia4, jiao4 ge5 ren2 qu4 ni3 jia1 jie1 ni3.	I'll arrange for someone to pick you up at your home.
334328	当它运转了，他们才看起来放心了。	Dang1 ta1 yun4zhuan3 le5, ta1men5 cai2 kan4qi3lai5 fang4xin1 le5.	They looked relieved only when it was in motion.
334329	我想知道她发生什么事了。	Wo3 xiang3 zhi1dao4 ta1 fa1sheng1 shen2me5 shi4 le5.	I wonder what has happened to her.
334330	只有能提出新问题的回答才是有用的回答。	Zhi3 you3 neng2 ti2chu1 xin1 wen4ti2 de5 hui2da2 cai2 shi4 you3yong4 de5 hui2da2.	The only useful answers are those that raise new questions.
334332	哦，我很抱歉。	O4, wo3 hen3 bao4qian4.	Oh, I'm really sorry.
334333	人们说爱情是盲目的。	Ren2men5 shuo1 ai4qing2 shi4 mang2mu4 de5.	They say love is blind.
334378	这里的夏天很潮湿，另外，冬天很干燥。	Zhe4li3 de5 xia4tian1 hen3 chao2shi1, ling4wai4, dong1tian1 hen3 gan1zao4.	It gets very humid here in the summer. In the winter, on the other hand, it gets very dry.
334379	她拒绝了我的资助。	Ta1 ju4jue2 le5 wo3 de5 zi1zhu4.	She turned down the subsidy that I offered.
334380	城市由一支大军守卫。	Cheng2shi4 you2 yi1 zhi1 da4jun1 shou3wei4.	The town was defended by a large army.
334381	问题是那天我们的车不能用。	Wen4ti2 shi4 nei4tian1 wo3men5 de5 che1 bu4 neng2 yong4.	The problem is we can't use our car on that day.
334382	我们去公园拍照了。	Wo3men5 qu4 gong1yuan2 pai1zhao4 le5.	We've gone to the park to take photos.
334383	这是我的书。	Zhe4 shi4 wo3 de5 shu1.	This is my book.
334384	这是我的字典。	Zhe4 shi4 wo3 de5 zi4dian3.	This is my dictionary.
334385	这些照片真美。	Zhe4xie1 zhao4pian4 zhen1 mei3.	These pictures are really very beautiful.
334386	这本书有很多插图。	Zhe4 ben3 shu1 you3 hen3 duo1 cha1tu2.	This book has a lot of illustrations.
334387	我能在这里拍照吗？	Wo3 neng2 zai4 zhe4li3 pai1zhao4 ma5?	Can I take pictures here?
334388	我喜欢拍照。	Wo3 xi3huan5 pai1zhao4.	I enjoy taking pictures.
334389	我需要你的护照和三张照片。	Wo3 xu1yao4 ni3 de5 hu4zhao4 he2 san1 zhang1 zhao4pian4.	I need your passport and three photographs.
334390	我弟弟很喜欢拍山的照片。	Wo3 di4di5 hen3 xi3huan5 pai1 shan1 de5 zhao4pian4.	My brother loves taking pictures of mountains.
334391	我的业余爱好是拍野花的照片。	Wo3 de5 ye4yu2 ai4hao4 shi4 pai1 ye3hua1 de5 zhao4pian4.	My hobby is taking pictures of wild flowers.
334392	交通事故没有一天是不在发生的。	Jiao1tong1 shi4gu4 mei2you3 yi1 tian1 shi4 bu4 zai4 fa1sheng1 de5.	Not a day passes without traffic accidents.
334393	你可以慢慢来。	Ni3 ke3yi3 man4man4 lai2.	Take your time.
334395	慢慢来。	Man4man4lai2.	Take your time.
334396	我们的眼睛需要时间来适应黑暗。	Wo3men5 de5 yan3jing5 xu1yao4 shi2jian1 lai2 shi4ying4 hei1'an4.	Our eyes take time to adjust to the darkness.
334398	慢慢来，不然你可能会出错的。	Man4man4lai2, bu4 ran2 ni3 ke3neng2 hui4 chu1cuo4 de5.	Take your time, or you may make some mistakes.
334399	慢慢来，没那么急。	Man4man4lai2, mei2 ne4me5 ji2.	Take your time. There's no hurry.
334400	你有时间再做吧。	Ni3 you3 shi2jian1 zai4 zuo4 ba5.	Do it when you have time.
334401	我没时间阅读。	Wo3 mei2 shi2jian1 yue4du2.	I don't have time to read.
334402	我们刚好有时间吃早饭。	Wo3men5 gang1hao3 you3 shi2jian1 chi1 zao3fan4.	We just have enough time to eat breakfast.
